key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
161,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"あなた、誰でふっち？
もちかちて、手伝ってくれるのでふっち？","ここでなかまがたくさん死んでた、悲ちい場所でふっち。
ここには、たいせつななかまのもちものが落ちてるふっち。
なかまのもちもの、集めてあげたいでふっち。","お願いでふっち、
なかまの思いでの持ち物、あつめてほちいんでふっち！","シルフの遺品を集めますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","ありがとふっち、助かるふっち。
でも、わるいシルフもきてるふっち。
気をつけるでふっち。","","ううっ、ちもなみだもないでふっち。
あなたなんかキライでふっち、かえれかえれでふっち！",""
162,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"なかまのもちもの、持ってきたでふっち？","","","","ありがとふっち。
もっとお願いするでふっち。","","ものがないでふっち？",""
163,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"なかまのもの、集めてるでふっち。
見つけたら持ってくるでふっち。","","","","","","",""
164,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"いっぱい集まって、うれちいでふっち。
でも、もっとあったら、ほしいでふっち。","","","","","","",""
165,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"まだあるのでふっち？
あるなら、もらってあげたいでふっち。","","","","ありがとふっち。
たくさんたくさん、あるほうがいいふっち。","","そうでふっち？
ないなら、なくてもいいでふっち。",""
166,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"ん、何を揉めてるかって？
実は彼、ここを出禁になっててねぇ。
お引き取り願おうとしているのさ。","マムージャ族の湯浴みの踊りが卑猥だと、
ほかの客から苦情が殺到してるもんで、
やめるよう頼んでるんだが、聞いてくれなくてね……。","もはや、腕ずくで止めるしかない状況さ。
よければ、あんたも手を貸してくれないか？","手を貸しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","そうか……
マムージャ族は、うでっぷしが強いから
不安だが、自分でやるしかないか……",""
167,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"ちょいとそこ行く冒険者の人！
あたしの話を聞いちゃくれませんかね？","実はこれから青燐精製所まで、
商談をまとめに赴かなければならないんですが……。","最近イロイロと物騒でしょ？
ひとりで行くのが不安だから、ご一緒してもらえないか、
なーんて思いまして……どうでしょうかね？","一緒に行きますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","なんだ、冷やかしですか。
だったら……帰ってくれませんかね？",""
168,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"冒険者さん、力を貸してください！
この地で蛮神イフリートのテンパードたちが、
蛮神を崇め奉る儀式をしようとしているようなんです！","これ以上、蛮神イフリートに力をつけられては、
我らが不滅隊にとってよい結果は生まれないでしょう……。","奴らが儀式に使っている祭器があるはずです。
儀式を仕切るアマルジャ族の祭司・警備兵ともども、
この地より排除してはもらえないでしょうか！？","手を貸しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","そうですか……申し訳ない、無理を言いました。
確かに、これだけの敵を相手することは簡単ではない……
勝算なき戦を、軽々にできるはずありませんよね。",""
169,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"アマルジャ族のテンパードたちが行っている、
蛮神イフリートを崇め奉る儀式を止めてください！","儀式を取り仕切っている、
アマルジャ族の祭司と警備兵を倒すんです。
そうすれば、奴らの祭器が見つかるはず……！","周りのテンパードたちの抵抗もあるでしょうが、
全てをこの地より排除してください！
くれぐれも、お気をつけて！","","","","",""
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おお、なんてたくましそうな冒険者さんだ。
ひとつ、その素敵な腕を貸してくれませんか？","荷馬車が、積荷のワインを落としているのに気づかず
さっさと行ってしまったんです。","上等なワインですので、拾い集めて、
ワインポートへ運びたいんですが……
私の細腕じゃ、とてもとても運べそうにないもので……","運んであげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","そ、そんな……。
こんなことなら、普段から鍛えておけばよかった……。",""
171,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"いやぁ、助かるよ！
冒険者サンのおかげで、いっぱい集まったさ。","だが、出し惜しみはやめといてくれるかな？
まだ持ってるなら受け取るから、自分によこしてくれよ。","","","","","",""
172,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"おっと……もしかして冒険者サン、
「アーススプライトの核」を持ってきてくれたのかい？","","","","そうだよ、これさ！　これが欲しかったのさ！
もっともっと、持ってきてくれよな！","","まだあるのかい？
あるなら、早めに持ってきてくれよ。
俺がこの場を去ってしまう前にさ。",""
173,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"シーッ！
今は偵察任務中だ、大きな声を出すなよ冒険者……。
ここがバレたら、命はないぜ……？","いいか、ここには帝国の先遣部隊がいる。
奴らめ、どうやってここまで入ってきたかしらんが……
何を企んでるか、ここでこうして探っているのさ。","……だが、ここに近々テンパードシルフがくるらしいんだ。
あいつらが、帝国兵とぶつかったら大騒ぎになる……。
先に帝国兵を撃破して、全面対決を避けるんだ！","協力しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","やってくれるか！
すまない、恩に着るぜ……。","","そうか……さすがに、ひとりで突撃はできねぇ。
もう少し両者の様子を探って、戦力を把握しておくか……。",""
174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おお、頼れそうな冒険者よ、いいところに。
このコボルド軍試掘地に動きアリとの
情報を得て、偵察に来たのですが……","確かに試掘作業が開始されているようです。
奴らが、まだこちらに気づいていない今なら、
奇襲をしかけることで、試掘を妨害できるはず！","よければ、
「コボルド族の採掘道具」の破壊にご協力ください。
黒渦団にあなたの名を売る、いい機会にもなりますよ。","協力しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","手柄をあげる好機をみすみす逃すとは……。",""
175,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"お願いします、助けてください！
娘とここを歩いていたら、「最後の群民」の信者が、
突然襲いかかってきて、娘を連れ去っていったのです！！","奴らは娘を抱え、この奥へ消えていきました。
ああ、このままでは娘が
「救世神ダラガブ」の生贄にされてしまう！！","慈悲深く、勇気あふれる冒険者さん、お願いです！
どうか「最後の群民」から、娘を助け出してください！","助けてあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","ありがとうございます！
娘はこの奥にいるはずです！
","","そんな……
どうしたら……。
",""
176,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"「最後の群民」から、娘を助け出してください！
娘はこの奥にいるはずです！","","","","","","",""
177,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"お願いです、お助けください！
「最後の群民」にさらわれたんです。","","","","","","",""
178,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"ご親切にありがとうございます！
神様は、まだ私を見捨ててはいなかったのですね！","「最後の群民」は、私を生贄にささげるために
無理やりここへ連れてきました。
奴らを倒さないかぎり、同じことが繰り返されるでしょう。","ですから、親切な冒険者さん、
奴らを倒してくださいませんか？
奴らは、また儀式をするためにやってくるはずなんです。","「最後の群民」と戦いますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","そうですか……残念です。",""
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"さあ、おとなしく生贄となるがいい！","","","","","","",""
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"……。","","","","","","",""
181,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"キャンプ・オーバールックへ物資を輸送中なのだが、
荷運びチョコボが怪我しちまってな……。
どうにも動けず、立ち往生しているのだ。","この辺りは、コボルド族が多いから、
チョコボから目を離せず、助けも呼びに行けなくてな。","ここは、荷車を押してくしかねえな……
よければ、あんた、手伝ってくれないか？","手伝ってあげますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","あんたの顔は、忘れないぜ……。",""
182,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"おい……そこな道行く冒険者よ。
お前、腕っ節に自信はあるか？
もしもあるならその腕前、披露してみる気はないか？","実は今、ここザンラク脇本陣に
「金剛のネゼド・ガー」が来ているのだ。
奴は過去何度も、我が不滅隊の前に立ちはだかった強敵だ。","今なら奴と多少の雑魚が周りにいるのみよ。
誅殺するには千載一遇ともいえる、絶好の機会なのだ。
どうだ、刺客となる気はあるか？","襲撃しますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","そうか……腕前に自信がないなら仕方ない。
自身を過大評価しないのもまた、強くなるには必要だ。
強くなれ冒険者よ、その時にこそ、力を借りよう。",""
183,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"ん？　貴様も己の腕っ節に、自信があるのか？
ならば、この上の「ザンラク脇本陣」へ乗り込むといい。","今ここには「金剛のネゼド・ガー」という強敵がおってな、
先ほど腕の立つ冒険者に、その退治を依頼したところだ。","なんなら、貴様が倒してしまっても構わんぞ？
「金剛のネゼド・ガー」を仕留められるのであるならば、
我らは誰が討ち果たしたかなど、気にせぬからな。","","","","",""
184,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"そこの君、我々鬼哭隊の活動に協力を求めたい！
現在、強心作用のある治癒薬を開発中……らしくてな、
ぜひとも、君の力を貸してはくれないだろうか？","鬼哭隊の職分を超えているように思うかもしれぬが、
我々の職務は、外敵に抗することだけではない。
このような活動も立派な……と、話がそれてしまった。","ともかく……治癒薬をつくるために、
素材となるらしい「毒キノコの胞子」を、集めてくれぬか？
開発中ゆえ量はいくらあっても困らん、頼んだぞ！","引き受けますか？

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※このF.A.T.E.の推奨レベルは<Value>IntegerParameter(1)</Value>です。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","引き受けてくれるか……！。
「毒キノコの胞子」はこの周辺で採れる……らしい。
くれぐれも頼む、任せたからな？","","そうか……残念だが仕方ない。
ほかの者をあたるとしよう。",""
