Index,0:？,1:？,2:？,3:？,4:？,5:？,6:？
923,1,0,150261,0,<br>在被怪物攻击时无法发动潜行技能。<br><br>此外，对于比自己等级高出过多的强大怪物，即使处在潜行状态中也会被发现。,,
924,0,0,0,0,,,
925,0,0,0,0,,,
926,0,0,0,0,,,
927,0,0,0,0,,,
928,0,0,0,0,,,
929,0,0,0,0,,,
930,1,0,150271,0,<br>园艺工在采伐树木之外还可以利用{{color|id=506|割草}}来获取道具。<br><br>割草的地点与树木一样，只有在发动{{color|id=506|三角测量}}之后才能看到。,,
931,1,0,150272,0,<br>割草时所需要的工具，除了在主手上装备主工具手斧之外，还需要同时在副手上装备副工具镰刀。<br><br>镰刀可以在商店中买到，也可以通过任务获得。,,
932,0,0,0,0,,,
933,0,0,0,0,,,
934,0,0,0,0,,,
935,0,0,0,0,,,
936,0,0,0,0,,,
937,0,0,0,0,,,
938,0,0,0,0,,,
939,0,0,0,0,,,
940,1,0,150461,0,<br>获得了{{color|id=506|宠物召唤道具}}。<br><br>使用这种道具可以学会召唤宠物的技能。<br><br>所谓{{color|id=506|宠物}}，就是一直跟在玩家身后的小家伙。,,
941,1,0,150462,0,<br>召唤宠物的技能追加到了{{color|id=506|宠物一览}}中。<br><br>将已经学会的召唤宠物技能设置到热键栏上，就可以随时召唤出小宠物了。,,
942,1,0,150463,0,<br>已经召唤出宠物的状态下再次发动同样的技能会令宠物离开。<br><br>{{color|id=500|※已经获得的宠物无论召唤出多少次都不会丢失。}},,
943,1,0,150464,0,<br>一次只能带着一只宠物行动。<br><br>另外，宠物没有任何战斗能力，也不会参与到战斗中。,,
944,1,0,150465,0,<br>召唤宠物的技能追加到了技能菜单下的{{color|id=506|宠物一览}}中。<br><br>将已经学会的召唤宠物技能设置到十字热键栏上，就可以随时召唤出小宠物了。,,
945,1,0,150466,0,<br>已经召唤出宠物的状态下再次发动同样的技能会令宠物离开。<br><br>{{color|id=500|※已经获得的宠物无论召唤出多少次都不会丢失。}},,
946,0,0,0,0,,,
947,0,0,0,0,,,
948,0,0,0,0,,,
949,0,0,0,0,,,
950,1,0,151001,0,<br>可以对物品进行{{color|id=506|染色}}了！<br><br>进行染色时不但需要对应的物品能够支持染色，还需要一种叫做{{color|id=506|染剂}}的道具。,,
951,1,0,151002,0,<br>进行染色时可以在技能列表中选择“染色”指令。<br><br>颜色完全由染剂的颜色决定，只要染剂有保证，那么同一个物品无论多少次都可以不断反复染色。,,
952,1,0,151003,0,<br>为家具染色时也是一样，既可以在背包中打开道具菜单选择{{color|id=506|“染色”}}指令，也可以在房屋菜单中选择{{color|id=506|“染色”}}指令。,,
953,0,0,0,0,,,
954,0,0,0,0,,,
955,0,0,0,0,,,
956,0,0,0,0,,,
957,0,0,0,0,,,
958,0,0,0,0,,,
959,0,0,0,0,,,
960,1,0,151021,0,<br>可以利用装备精制魔晶石了！<br><br>{{color|id=506|魔晶石}}是从装备上精制而成的道具，可以用来对装备进行强化。,,
961,1,0,151022,0,<br>装备在使用过程中会不断地积累{{color|id=506|精炼度}}。<br><br>当精炼度到达100%时，便可以用装备{{color|id=506|精制魔晶石}}。<br>获得新的魔晶石之后，装备的精炼度会变回1%。,,
962,1,0,151023,0,<br>要将魔晶石镶嵌到装备上，需要成为工匠掌握一种特殊的技术，或者是委托各城邦的{{color|id=506|“魔晶石师傅”}}。<br><br>已镶嵌的魔晶石可以通过装备次级指令中的{{color|id=506|“回收魔晶石”}}将魔晶石摘除回收。,,
963,0,0,0,0,,,
964,0,0,0,0,,,
965,0,0,0,0,,,
966,0,0,0,0,,,
967,0,0,0,0,,,
968,0,0,0,0,,,
969,0,0,0,0,,,
970,1,0,151031,0,<br>可以将魔晶石镶嵌到装备上了！<br><br>将魔晶石镶嵌到装备上之后可以提升装备的性能。,,
971,1,0,151032,0,<br>选中想要强化的装备，再选择{{color|id=506|镶嵌魔晶石}}可以把魔晶石镶嵌到装备上。根据魔晶石的不同，装备所提高的性能也有所区别。<br><br>已镶嵌的魔晶石可以通过装备次级指令中的{{color|id=506|“回收魔晶石”}}将魔晶石摘除回收。,,
972,0,0,0,0,,,
973,0,0,0,0,,,
974,0,0,0,0,,,
975,0,0,0,0,,,
976,0,0,0,0,,,
977,0,0,0,0,,,
978,0,0,0,0,,,
979,0,0,0,0,,,
980,1,0,151041,0,<br>可以挑战{{color|id=506|禁忌镶嵌}}了！<br><br>禁忌镶嵌可以将多个魔晶石镶嵌到一件装备上，是一种很危险的技术。,,
981,1,0,151042,0,<br>禁忌镶嵌如果能成功，那么装备的性能会进一步提升。<br><br>{{color|id=500|※但是如果失败了，魔晶石便会消失。}}<br><br>禁忌镶嵌有风险，追求性能需谨慎。,,
982,0,0,0,0,,,
983,0,0,0,0,,,
984,0,0,0,0,,,
985,0,0,0,0,,,
986,0,0,0,0,,,
987,0,0,0,0,,,
988,0,0,0,0,,,
989,0,0,0,0,,,
990,1,0,151321,0,<br>将魔晶石镶嵌到装备上可以对装备的性能进行强化。<br><br>不过，镶嵌魔晶石需要习得特别的技术，并达到装备所需{{color|id=506|“镶嵌魔晶石等级”}}的要求。,,
991,1,0,151322,0,<br>自己无法镶嵌魔晶石的时候，可以委托各城邦的{{color|id=506|“魔晶石师傅”}}进行镶嵌，也可以到市场中找找有没有已经镶嵌好魔晶石的装备出售。,,
992,1,0,151323,0,<br>另外，也可以找其他的玩家帮忙镶嵌魔晶石。<br><br>找到帮手之后，选中该玩家再选择{{color|id=506|“魔晶石镶嵌委托”}}可以发送申请。对方的作业顺利的话很快就会完成镶嵌。<br>进行{{color|id=506|“禁忌镶嵌”}}的委托时，由于存在失败的风险，一定要双方事先充分交流后再开始作业。,,
993,0,0,0,0,,,
994,0,0,0,0,,,
995,0,0,0,0,,,
996,0,0,0,0,,,
997,0,0,0,0,,,
998,0,0,0,0,,,
999,0,0,0,0,,,
1000,1,0,151221,0,<br>在采集地点中，有一些{{color|id=506|未知的采集地点}}。<br><br>未知的采集地点并不常见，只有在限定的时间段内才会出现。,,
1001,1,0,151222,0,<br>未知的采集地点无法通过“大地勘察”和“树木之声”发现。<br><br>发动{{color|id=506|“山岳之相”}}和{{color|id=506|“丛林之相”}}后，会在未知的采集地点出现时，自动表示在导向地图上。,,
1002,1,0,151223,0,<br>在未知的采集地点成功采集到资源后，可以通过采集笔记来确认出现时间。<br><br>当未知的采集地点出现时，请积极地进行采集吧。<br><br>{{color|id=500|中途停止采集作业会导致未知的采集地点消失。}},,
1003,0,0,0,0,,,
1004,0,0,0,0,,,
1005,0,0,0,0,,,
1006,0,0,0,0,,,
1007,0,0,0,0,,,
1008,0,0,0,0,,,
1009,0,0,0,0,,,
1010,1,0,151231,0,<br>采集点中有时会出现{{color|id=506|“隐藏资源”}}。<br><br>这类资源无法很快采集出来，只能通过不断地摸索来确定具体的位置。,,
1011,1,0,151232,0,<br>当对隐藏资源进行探索时，探索槽会逐渐减少，当探索槽到达0时就表示发现了资源的具体位置，至于究竟会出现什么，只有探索到了才能确认。<br><br>不过，有时也会出现明明探索槽已经变成0了，但是也没有发现任何资源的情况。,,
1012,1,0,151233,0,<br>获得力越高，对隐藏资源的探索效率也就越高。<br><br>另外，采集技能中的{{color|id=506|“登山者之感”}}与{{color|id=506|“开拓者之手”}}可以立刻判断出隐藏资源的具体位置。,,
1013,0,0,0,0,,,
1014,0,0,0,0,,,
1015,0,0,0,0,,,
1016,0,0,0,0,,,
1017,0,0,0,0,,,
1018,0,0,0,0,,,
1019,0,0,0,0,,,
1020,1,0,151071,0,<br>采矿工能够通过挖掘矿石来收集道具。<br><br>通常，采矿工们将进行作业的目标地点称为{{color|id=506|矿脉}}。,,
1021,1,0,151072,0,<br>使用技能{{color|id=506|矿脉勘探}}可以在一定时间内发现矿脉所在地。<br><br>此时在导向地图上也会标出矿脉的位置。,,
1022,1,0,151073,0,<br>发现矿脉之后，靠近并选中之后即可开始进行采集作业。,,
1023,0,0,0,0,,,
1024,0,0,0,0,,,
1025,0,0,0,0,,,
1026,0,0,0,0,,,
1027,0,0,0,0,,,
1028,0,0,0,0,,,
1029,0,0,0,0,,,
1030,1,0,151081,0,<br>采矿工在采掘矿脉之外还可以利用{{color|id=506|碎石}}来获取道具。<br><br>碎石的石场与矿脉一样，只有在发动{{color|id=506|矿脉勘探}}之后才能看到。,,
1031,1,0,151082,0,<br>碎石时所需要的工具，除了在主手上装备主工具锄头之外，还需要同时在副手上装备副工具碎石锤。<br><br>碎石锤可以在商店中买到，也可以通过任务获得。,,
1032,0,0,0,0,,,
1033,0,0,0,0,,,
1034,0,0,0,0,,,
1035,0,0,0,0,,,
1036,0,0,0,0,,,
1037,0,0,0,0,,,
1038,0,0,0,0,,,
1039,0,0,0,0,,,
1040,1,0,151241,0,<br>要进行{{color|id=506|“钓鱼”}}作业，首先必须转成钓鱼的职业。<br><br>在主手上装备{{color|id=506|“钓竿”}}就可以简单轻松地转职成{{color|id=506|“捕鱼人”}}了！,,
1041,1,0,151242,0,<br>在捕鱼人职业下走近可以进行钓鱼的场所时，{{color|id=506|“抛竿”}}的技能便会变为可以使用的状态。<br><br>通过{{color|id=506|“选饵”}}指令给钓竿装上适合钓鱼点的鱼饵，之后便可以开始抛竿钓鱼了。,,
1042,1,0,151243,0,<br>河川与海水中所使用的钓饵会有所区别，钓鱼时选好合适的鱼饵是最为重要的。<br><br>鱼饵可以从“工具商”和“杂货店”处买到、或由能工巧匠制作出来，甚至还能在其他地方采集到。,,
1043,0,0,0,0,,,
1044,0,0,0,0,,,
1045,0,0,0,0,,,
1046,0,0,0,0,,,
1047,0,0,0,0,,,
1048,0,0,0,0,,,
1049,0,0,0,0,,,
1050,1,0,151251,0,<br>{{color|id=506|钓鱼笔记}}是记载钓场各种情报的捕鱼人笔记。<br><br>通过快捷指令{{color|id=506|手册管理}}分类下的{{color|id=506|钓鱼笔记}}可以进行查看。<br><br>而钓上来的鱼则会记录在{{color|id=506|鱼类图鉴}}中。,,
1051,0,0,0,0,,,
1052,0,0,0,0,,,
1053,0,0,0,0,,,
1054,0,0,0,0,,,
1055,0,0,0,0,,,
1056,0,0,0,0,,,
1057,0,0,0,0,,,
1058,0,0,0,0,,,
1059,0,0,0,0,,,
1060,1,0,151261,0,<br>捕鱼人在钓鱼时，除了使用活饵之外，还能使用一种人工制作的{{color|id=506|“拟饵”}}。<br><br>鱼对拟饵的警惕性比活饵要高，所以上钩的时间可能会相对长一些。,,
1061,1,0,151262,0,<br>拟饵有着很多的种类，基本上每种都会对特定种类的鱼发挥出较高的效果。<br><br>更多地了解艾欧泽亚的自然情况，才能更快地熟悉每种拟饵更适合在什么条件下使用。,,
1062,0,0,0,0,,,
1063,0,0,0,0,,,
1064,0,0,0,0,,,
1065,0,0,0,0,,,
1066,0,0,0,0,,,
1067,0,0,0,0,,,
1068,0,0,0,0,,,
1069,0,0,0,0,,,
1070,1,0,151271,0,<br>{{color|id=506|“以小钓大”}}是指以钓上来的鱼为诱饵，进一步钓上更大的鱼。<br><br>钓上来的鱼如果体长达到“优质”标准，并且适合作为其他大鱼的鱼饵，则可以直接尝试以小钓大的钓法。,,
1071,1,0,151272,0,<br>有些大鱼只能通过以小钓大这种方法才能钓到。<br><br>提高“鉴别力”对钓上大鱼很有帮助，努力尝试收集稀有的鱼吧！,,
1072,0,0,0,0,,,
1073,0,0,0,0,,,
1074,0,0,0,0,,,
1075,0,0,0,0,,,
1076,0,0,0,0,,,
1077,0,0,0,0,,,
1078,0,0,0,0,,,
1079,0,0,0,0,,,
1080,1,0,151281,0,<br>在艾欧泽亚，钓鱼的地点不仅只有水边，还有{{color|id=506|“沙海”}}和{{color|id=506|“云海”}}这种特殊的钓场，里面的鱼都是非常罕见的品种。<br><br>在领悟{{color|id=506|“沙海垂钓”}}的特性之后，便可以在被人们称为“沙海”的沙漠地区进行钓鱼作业了。,,
1081,1,0,151282,0,<br>传统的活饵和拟饵只能用来钓水中的鱼，到了沙海中就没有作用了。<br><br>所以在这种特殊的钓场，一定要准备专用的钓饵才行！,,
1082,0,0,0,0,,,
1083,0,0,0,0,,,
1084,0,0,0,0,,,
1085,0,0,0,0,,,
1086,0,0,0,0,,,
1087,0,0,0,0,,,
1088,0,0,0,0,,,
1089,0,0,0,0,,,
1090,1,0,151291,0,<br>通过搭配装备提高{{color|id=506|“鉴别力”}}可以更轻易地钓上更大尺寸的鱼。<br><br>鱼的体长超过一定长度之后，便会被判定为“优质”属性。所以尽量向更大的目标努力吧！,,
1091,0,0,0,0,,,
1092,0,0,0,0,,,
1093,0,0,0,0,,,
1094,0,0,0,0,,,
1095,0,0,0,0,,,
1096,0,0,0,0,,,
1097,0,0,0,0,,,
1098,0,0,0,0,,,
1099,0,0,0,0,,,
1100,1,0,151301,0,<br>在钓场中还存在一种被称为{{color|id=506|“鱼洞”}}的特殊地点。<br><br>只有掌握了{{color|id=506|“鱼鹰之眼”}}这种技巧的捕鱼人才能够发现鱼洞并进行垂钓，因此是否掌握了这种技巧也是衡量捕鱼人水平高低的重要分界线。,,
1101,0,0,0,0,,,
1102,0,0,0,0,,,
1103,0,0,0,0,,,
1104,0,0,0,0,,,
1105,0,0,0,0,,,
1106,0,0,0,0,,,
1107,0,0,0,0,,,
1108,0,0,0,0,,,
1109,0,0,0,0,,,
1110,1,0,151091,0,<br>在任务中发现了宝箱！<br><br>这种宝箱只会在行会理符任务中出现，可以说是额外的收获。,,
1111,0,0,0,0,,,
1112,0,0,0,0,,,
1113,0,0,0,0,,,
1114,0,0,0,0,,,
1115,0,0,0,0,,,
1116,0,0,0,0,,,
1117,0,0,0,0,,,
1118,0,0,0,0,,,
1119,0,0,0,0,,,
1120,1,0,151101,0,<br>发现了{{color|id=506|悬赏魔物}}！<br><br>悬赏魔物并不是任务的讨伐目标，不过如果能够将其打倒可以得到额外的报酬。但是这种魔物通常都很强，战斗时一定要小心为上。,,
1121,0,0,0,0,,,
1122,0,0,0,0,,,
1123,0,0,0,0,,,
1124,0,0,0,0,,,
1125,0,0,0,0,,,
1126,0,0,0,0,,,
1127,0,0,0,0,,,
1128,0,0,0,0,,,
1129,0,0,0,0,,,
1130,1,0,151111,0,<br>{{color|id=506|军队理符}}由处于各个地区的军方负责人发行，完成这类任务时会得到相应的军票作为报酬。,,
1131,0,0,0,0,,,
1132,0,0,0,0,,,
1133,0,0,0,0,,,
1134,0,0,0,0,,,
1135,0,0,0,0,,,
1136,0,0,0,0,,,
1137,0,0,0,0,,,
1138,0,0,0,0,,,
1139,0,0,0,0,,,
1140,1,0,151511,0,<br>{{color|id=506|副本迷宫}}是指与其他玩家组成小队，共同打倒敌人或解开机关不断深入的迷宫。<br><br>打倒处于迷宫深处的强力敌人可以得到相应的报酬。不过执行副本迷宫任务有一定的时间限制，而且无法更换职业。,,
1141,1,0,151512,0,<br>准备探索迷宫时，可以在组队的状态下与特定角色对话从入口处进入，或者也可以使用{{color|id=506|“任务搜索器”}}自动组队进行挑战。<br><br>探索过程中与同伴间的合作非常重要，大家一起努力突破难关吧！,,
1142,0,0,0,0,,,
1143,0,0,0,0,,,
1144,0,0,0,0,,,
1145,0,0,0,0,,,
1146,0,0,0,0,,,
1147,0,0,0,0,,,
1148,0,0,0,0,,,
1149,0,0,0,0,,,
1150,1,0,151491,0,<br>恭喜解开了特定的{{color|id=506|“成就”}}！<br><br>“成就”是一种表彰系统，能够表现出玩家在艾欧泽亚的{{color|id=506|活跃程度}}。<br><br>升到一定的等级，踏遍一个地区的地图，完成特定的行动等等，都会得到相应的表彰。,,
1151,1,0,151492,0,<br>在解锁某些成就后会得到相应的{{color|id=506|装备}}和{{color|id=506|称号}}。<br><br>达成成就条件的路上并不是一路畅通的，还会有很多艰难险阻，不过不要气馁，努力去挑战吧！<br><br>{{color|id=500|※报酬道具可以找位于格里达尼亚旧街的乔纳森领取。}},,
1152,0,0,0,0,,,
1153,0,0,0,0,,,
1154,0,0,0,0,,,
1155,0,0,0,0,,,
1156,0,0,0,0,,,
1157,0,0,0,0,,,
1158,0,0,0,0,,,
1159,0,0,0,0,,,
1160,1,0,151341,0,<br>{{color|id=506|“推荐任务”}}功能可以将当前所在区域能够接受的任务、理符、行会令等情报整合到一起。<br><br>在列表中点击任务的名字可以查看更详细的情报。,,
1161,1,0,151342,0,<br>当不知道应该玩哪些内容，或不知道当前区域还有什么任务没有完成的时候，通过“推荐任务”功能可以很迅速地找到接下来的目的。<br><br>{{color|id=500|※可以自主设置是否在画面中显示出来。}},,
1162,0,0,0,0,,,
1163,0,0,0,0,,,
1164,0,0,0,0,,,
1165,0,0,0,0,,,
1166,0,0,0,0,,,
1167,0,0,0,0,,,
1168,0,0,0,0,,,
1169,0,0,0,0,,,
1170,1,0,151181,0,<br>通过{{color|id=506|“任务搜索器”}}功能可以很方便快捷地参加各种迷宫以及行会令等需要组队的内容。<br>今后，将随着冒险进程的推进追加各种各样的任务。<br><br>按下键盘上的U键，或者在快捷指令中点下“任务搜索器”按钮，都可以打开窗口进行下一步操作。,,
1171,1,0,151181,0,<br>通过{{color|id=506|“任务搜索器”}}功能可以很方便快捷地参加各种迷宫以及行会令等需要组队的内容。<br>今后，将随着冒险进程的推进开放各种各样的任务。<br><br>打开快捷指令，选择“任务搜索器”可以打开窗口进行下一步操作。,,
1172,0,0,0,0,,,
1173,0,0,0,0,,,
1174,0,0,0,0,,,
1175,0,0,0,0,,,
1176,0,0,0,0,,,
1177,0,0,0,0,,,
1178,0,0,0,0,,,
1179,0,0,0,0,,,
1180,1,0,151191,0,<br>在任务搜索器左侧的列表中选中任务，再按下“参加”按钮，搜索器便会自动开始进行搜索。<br><br>{{color|id=500|※带有锁头图案的任务表示当前状态没有完全符合参加条件，无法设置为搜索目标。}},,
1181,1,0,151192,0,<br>开始搜索之后，画面右侧显示任务情报的位置会出现搜索器的图标，可以随时查看预约的状况。<br><br>点击任务情报打开窗口可以查看当前的预约情况。窗口中会显示当前的队伍情况和服务器预约情况。,,
